Country Code,Year,Series Name,Series Code,Value
BIH,2021,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,16.737
BIH,2021,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,15.621
BIH,2021,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,14.897
BIH,2021,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,35.073
BIH,2022,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,77.498
BIH,2022,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,73.126
BIH,2022,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.293
BIH,2022,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,98.30000305
BIH,2022,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,99.69999695
BIH,2022,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,0
BIH,2022,Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,0
BIH,2022,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,96.09347422
BIH,2022,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,86.97067946
BIH,2022,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,0
BIH,2022,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,0
BIH,2022,Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,0
BIH,2022,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,10.491
BIH,2022,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,16.087
BIH,2022,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,13.058
BIH,2022,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,12.657
BIH,2022,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,31.668
BIH,2023,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,0
BIH,2023,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,0
BIH,2023,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,0
BIH,2023,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,0
BIH,2023,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,0
BIH,2023,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,0
BIH,2023,Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,0
BIH,2023,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,0
BIH,2023,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,0
BIH,2023,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,0
BIH,2023,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,0
BIH,2023,Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,0
BIH,2023,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,8.598
BIH,2023,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,13.894
BIH,2023,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,11.003
BIH,2023,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,10.668
BIH,2023,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,27.315
BLR,2021,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,77.697
BLR,2021,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,67.298
BLR,2021,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.37068293
BLR,2021,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,0
BLR,2021,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,0
BLR,2021,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,0
BLR,2021,Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,0
BLR,2021,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,99.18791665
BLR,2021,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,93.01940273
BLR,2021,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,0
BLR,2021,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,4.1
BLR,2021,Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,0
BLR,2021,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,2.24
BLR,2021,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,11.071
BLR,2021,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,4.6
BLR,2021,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,3.9
BLR,2021,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,10.505
BLR,2022,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,78.384
BLR,2022,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,68.09
BLR,2022,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.11146341
BLR,2022,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,0
BLR,2022,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,0
BLR,2022,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,0
BLR,2022,Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,0
BLR,2022,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,99.17886811
BLR,2022,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,93.09975592
BLR,2022,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,0
BLR,2022,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,3.9
BLR,2022,Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,0
BLR,2022,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,2.368
BLR,2022,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,10.649
BLR,2022,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,4.07
BLR,2022,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,3.574
BLR,2022,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,10.287
BLR,2023,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,0
BLR,2023,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,0
BLR,2023,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,0
BLR,2023,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,0
BLR,2023,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,0
BLR,2023,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,0
BLR,2023,Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,0
BLR,2023,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,0
BLR,2023,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,0
BLR,2023,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,0
BLR,2023,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,0
BLR,2023,Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,0
BLR,2023,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,2.204
BLR,2023,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,10.547
BLR,2023,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,4
BLR,2023,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,3.461
BLR,2023,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,10.587
BLZ,2021,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,74.332
BLZ,2021,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,67.119
BLZ,2021,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.47
BLZ,2021,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,0
BLZ,2021,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,0
BLZ,2021,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,0
BLZ,2021,Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,0
BLZ,2021,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,98.40350771
BLZ,2021,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,0
BLZ,2021,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,90.28155612
BLZ,2021,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,0
BLZ,2021,Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,0
BLZ,2021,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,0
BLZ,2021,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,0
BLZ,2021,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,0
BLZ,2021,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,0
BLZ,2021,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,0
BLZ,2022,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,74.685
BLZ,2022,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,67.721
BLZ,2022,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.962
BLZ,2022,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,0
BLZ,2022,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,0
BLZ,2022,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,0
BLZ,2022,Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,0
BLZ,2022,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,98.40523412
BLZ,2022,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,0
BLZ,2022,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,90.28829049
BLZ,2022,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,0
BLZ,2022,Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,0
BLZ,2022,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,0
BLZ,2022,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,0
BLZ,2022,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,0
BLZ,2022,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,0
BLZ,2022,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,0
BLZ,2023,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,0
BLZ,2023,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,0
BLZ,2023,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,0
BLZ,2023,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,0
BLZ,2023,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,0
BLZ,2023,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,0
BLZ,2023,Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,0
BLZ,2023,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,0
BLZ,2023,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,0
BLZ,2023,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,0
BLZ,2023,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,0
BLZ,2023,Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,0
BLZ,2023,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,0
BLZ,2023,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,0
BLZ,2023,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,0
BLZ,2023,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,0
BLZ,2023,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,0
BMU,2021,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,82.708
BMU,2021,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,75.817
BMU,2021,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,79.28
BMU,2021,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,0
BMU,2021,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,0
BMU,2021,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,0
BMU,2021,Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,0
BMU,2021,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,99.90314002
BMU,2021,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,0
BMU,2021,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,0
BMU,2021,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,0
BMU,2021,Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,0
BMU,2021,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,0
BMU,2021,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,0
BMU,2021,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,0
BMU,2021,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,0
BMU,2021,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,0
BMU,2022,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,84.507
BMU,2022,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,78.435
BMU,2022,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.571
BMU,2022,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,0
BMU,2022,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,0
BMU,2022,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,0
BMU,2022,Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,0
BMU,2022,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,99.90314002
BMU,2022,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,0
BMU,2022,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,0
BMU,2022,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,0
BMU,2022,Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,0
BMU,2022,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,0
BMU,2022,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,0
BMU,2022,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,0
BMU,2022,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,0
BMU,2022,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,0
BMU,2023,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,0
BMU,2023,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,0
BMU,2023,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,0
BMU,2023,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,0
BMU,2023,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,0
BMU,2023,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,0
BMU,2023,Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,0
BMU,2023,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,0
BMU,2023,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,0
BMU,2023,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,0
BMU,2023,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,0
BMU,2023,Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,0
BMU,2023,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,0
BMU,2023,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,0
BMU,2023,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,0
BMU,2023,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,0
BMU,2023,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,0
BOL,2021,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,66.8
BOL,2021,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,60.879
BOL,2021,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,63.63
BOL,2021,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,0
BOL,2021,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,99.51999664
BOL,2021,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,0
BOL,2021,Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,4.5
BOL,2021,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,93.60317892
BOL,2021,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,0
BOL,2021,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,26.96183976
BOL,2021,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,36.4
BOL,2021,Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,23
BOL,2021,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,8.208
BOL,2021,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,3.343
BOL,2021,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,6.782
BOL,2021,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,5.089
BOL,2021,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,8.291
BOL,2022,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,67.907
BOL,2022,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,62.265
BOL,2022,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,64.928
BOL,2022,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,0
BOL,2022,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,0
BOL,2022,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,0
BOL,2022,Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,0
BOL,2022,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,94.11337038
BOL,2022,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,0
BOL,2022,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,26.98736683
BOL,2022,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,0
BOL,2022,Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,0
BOL,2022,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,5.148
BOL,2022,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,2.477
BOL,2022,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,4.917
BOL,2022,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,3.552
BOL,2022,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,6.128
BOL,2023,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,0
BOL,2023,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,0
BOL,2023,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,0
BOL,2023,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,0
BOL,2023,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,0
BOL,2023,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,0
BOL,2023,Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,0
BOL,2023,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,0
BOL,2023,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,0
BOL,2023,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,0
BOL,2023,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,0
BOL,2023,Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,0
BOL,2023,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,4.847
BOL,2023,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,1.777
BOL,2023,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,4.037
BOL,2023,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,3.024
BOL,2023,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,5.04
BRA,2021,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,76.009
BRA,2021,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,69.56
BRA,2021,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.75
BRA,2021,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,0
BRA,2021,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,99.27999878
BRA,2021,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,0
BRA,2021,Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,0
BRA,2021,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,99.5894011
BRA,2021,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,86.64403312
BRA,2021,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,0
BRA,2021,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,0
BRA,2021,Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,28.9
BRA,2021,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,7.523
BRA,2021,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,16.28
BRA,2021,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,15.041
BRA,2021,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,13.159
BRA,2021,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,28.299
BRA,2022,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,76.596
BRA,2022,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,70.296
BRA,2022,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.425
BRA,2022,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,94.69000244
BRA,2022,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,99.27999878
BRA,2022,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,0
BRA,2022,Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,4.1
BRA,2022,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,99.59377131
BRA,2022,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,87.25871547
BRA,2022,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,0
BRA,2022,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,0
BRA,2022,Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,27.2
BRA,2022,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,5.064
BRA,2022,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,11.877
BRA,2022,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,10.415
BRA,2022,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,9.231
BRA,2022,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,20.743
BRA,2023,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,0
BRA,2023,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,0
BRA,2023,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,0
BRA,2023,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,0
BRA,2023,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,0
BRA,2023,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,0
BRA,2023,Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,0
BRA,2023,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,0
BRA,2023,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,0
BRA,2023,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,0
BRA,2023,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,0
BRA,2023,Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,0
BRA,2023,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,4.247
BRA,2023,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,10.549
BRA,2023,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,8.962
BRA,2023,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,7.947
BRA,2023,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,17.958
BRB,2021,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,79.359
BRB,2021,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,75.629
BRB,2021,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.571
BRB,2021,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,0
BRB,2021,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,0
BRB,2021,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,0
